date,ndvi_mean_wt,ndvi_mean_it,site
2024-06-08,0.5101798708280924,0.5185894669019986,WT4
2024-06-08,0.5107817717476206,0.5174227448216518,WT4
2024-06-08,0.5107817717476206,0.5185894669019986,WT4
2024-06-11,0.519235848698842,0.5252835256757901,WT4
2024-06-11,0.519235848698842,0.5222312279982576,WT4
2024-06-11,0.5161470722272427,0.5252835256757901,WT4
2024-06-11,0.5161470722272427,0.5222312279982576,WT4
2024-06-13,0.5363406867401185,0.5380178153020232,WT4
2024-06-13,0.5363406867401185,0.5339858417879502,WT4
2024-06-13,0.5317550847466794,0.5380178153020232,WT4
2024-06-13,0.5317550847466794,0.5339858417879502,WT4
2024-06-14,0.5601895657864452,0.5572589370736488,WT4
